day,source,title_clean,sentiment_label,score_std,strength,url,news_signal
2026-01-05,El Comercio (Perú),Inseguridad y crédito: zonas con alta criminalidad registran mayor morosidad y menor acceso al financiamiento,neg,-0.7598140444606543,-0.5922746458579852,https://elcomercio.pe/economia/inseguridad-y-credito-zonas-con-alta-criminalidad-registran-mayor-morosidad-y-menor-acceso-al-financiamiento-noticia/,down
2026-01-05,El Comercio (Perú),Panamericana sur: Denunciaremos a más de 300 invasores de las bermas captados por El Comercio y sus lectores,neg,-0.7536340970546007,-0.5811025795365243,https://elcomercio.pe/lima/panamericana-sur-denunciaremos-a-mas-de-300-invasores-de-las-bermas-captados-por-el-comercio-y-sus-lectores-berma-de-la-panamericana-sur-notepases-sutran-noticia/,down
2026-01-05,El Comercio (Perú),Choque de trenes en Cusco: se revelan presuntas negligencias y la teoría principal que provocó la tragedia,neg,-0.7498141471296549,-0.5764091318290199,https://elcomercio.pe/peru/cusco/choque-de-trenes-en-cusco-se-revelan-presuntas-negligencias-y-la-teoria-principal-que-provoco-la-tragedia-noticia/,down
2026-01-05,Gestión (Perú),Recibos de agua en Lima y Callao sufrirían alza este año: Sedapal explica los dos motivos,neg,-0.7393082417547703,-0.553276631598868,https://gestion.pe/economia/recibo-de-agua-en-lima-y-callao-sufriria-alza-este-ano-sedapal-explica-los-dos-motivos-para-ajustes-en-tarifa-noticia/,down
2026-01-05,Gestión (Perú),Choque fatal de trenes en Machu Picchu desata cruce entre LVMH y Carlyle,neg,-0.7147480417042971,-0.5216977499826538,https://gestion.pe/mundo/internacional/choque-fatal-en-tren-a-machu-picchu-desata-cruce-entre-lvmh-y-carlyle-noticia/,down
2026-01-05,Gestión (Perú),"Tercer lote más importante, de Petroperú, se queda atrás: las preocupaciones",neg,-0.7027655895799398,-0.5074376823545258,https://gestion.pe/economia/petroleo-en-peru-tercer-lote-mas-importante-de-petroperu-se-queda-atras-noticia/,down
2026-01-05,El Comercio (Perú),Junín: Padre e hijo mueren luego que camioneta se despistara y cayera al río Mantaro,neg,-0.695570819079876,-0.5031824373694982,https://elcomercio.pe/peru/junin/junin-padre-e-hijo-mueren-luego-que-camioneta-se-despistara-y-cayera-al-rio-mantaro-ultimas-noticia/,down
2026-01-05,El Comercio (Perú),Premier sobre Petro-Perú: “La decisión política del gobierno es no despedir obreros (…) pero sí poner el ojo en los altos funcionarios”,neg,-0.6818645894527435,-0.4790023455115229,https://elcomercio.pe/economia/premier-sobre-petro-peru-la-decision-politica-del-gobierno-es-no-despedir-obreros-pero-si-poner-el-ojo-en-los-altos-funcionarios-noticia/,down
2026-01-05,Gestión (Perú),"Más de S/ 10,500 millones que debían ir a obras en “el olvido”, ¿quiénes sí gastaron?",neg,-0.6700897682458162,-0.4660664962794331,https://gestion.pe/economia/inversion-publica-en-2025-mas-de-s-10500-millones-no-se-gastaron-que-rubros-destacaron-noticia/,down
2026-01-05,El Comercio (Perú),¿Qué aclaración hizo MINEDU con respecto a los pagos de la Beca Permanencia 2026 de Pronabec?,neg,-0.667512227781117,-0.4536406736654153,https://elcomercio.pe/respuestas/tramites/que-aclaracion-hizo-minedu-con-respecto-a-los-pagos-de-la-beca-permanencia-2026-de-pronabec-tdpe-noticia/,down
2026-01-05,El Comercio (Perú),Inmigración venezolana en Perú: cifras y medidas tras la captura de Nicolás Maduro por EE.UU.,neg,-0.6333076376467943,-0.4191290513188648,https://elcomercio.pe/ecdata/nicolas-maduro-donald-trump-estados-unidos-venezuela-maria-corina-machado-inmigracion-venezolana-petroleo-america-latina-crisis-migratoria-peru-tlc-audio-noticia/,down
2026-01-05,Gestión (Perú),¿Te pueden “invitar” a renunciar? La frontera entre la advertencia y la intimidación,neg,-0.6172553189098835,-0.3879477178625945,https://gestion.pe/economia/despidos-y-renuncias-te-pueden-invitar-a-renunciar-la-frontera-entre-la-advertencia-y-la-intimidacion-noticia/,down
2026-01-05,El Comercio (Perú),San Juan de Miraflores: madre e hija resultan heridas en ataque armado a chofer,neg,-0.6070937626063824,-0.39848637365811324,https://elcomercio.pe/videos/pais/san-juan-de-miraflores-madre-e-hija-resultan-heridas-en-ataque-armado-a-chofer-nnav-amtv-video-noticia/,down
2026-01-05,El Comercio (Perú),Tren Lima-Chosica: los 49 cruces que representan un peligro y que podrían demorar la circulación de los coches,neg,-0.6031490843743086,-0.3795411181323728,https://elcomercio.pe/lima/sucesos/lima-chosica-los-49-cruces-que-representan-un-peligro-y-que-podrian-demorar-la-circulacion-de-los-coches-noticia/,down
2026-01-05,El Comercio (Perú),Una transición llena de dudas: ¿qué escenarios se abren para Venezuela tras el ataque de EE.UU.?,neg,-0.5942290872335434,-0.37060167529210997,https://elcomercio.pe/mundo/venezuela/una-transicion-llena-de-dudas-que-escenarios-se-abren-para-venezuela-tras-el-ataque-de-eeuu-noticia/,down
2026-01-05,Gestión (Perú),Donald Trump confirma ataque a Venezuela y captura de Nicolás Maduro,neg,-0.587721411138773,-0.36606974301945483,https://gestion.pe/mix/usa/eeuu-donald-trump-confirma-ataque-a-venezuela-y-captura-de-nicolas-maduro-nnda-nnrt-noticia/,down
2026-01-05,Gestión (Perú),Proponen censurar a titular del MEF por reorganización de Petroperú,neg,-0.5822405144572258,-0.3553743229058508,https://gestion.pe/peru/politica/congreso-buscan-censurar-a-titular-del-mef-por-reorganizacion-de-petroperu-noticia/,down
2026-01-05,Gestión (Perú),"Miralles: “Reorganización de Petroperú no es una decisión ideológica, sino empresarial”",neg,-0.5686117522418499,-0.3434869655600581,https://gestion.pe/economia/denisse-miralles-reorganizacion-de-petroperu-no-es-una-decision-ideologica-sino-empresarial-noticia/,down
2026-01-05,El Comercio (Perú),"Wall Street abre en verde: Chevron, Exxon y otras petroleras estadounidenses en auge impulsadas por el plan de Trump en Venezuela",neg,-0.5480910800397396,-0.3207836444298109,https://elcomercio.pe/economia/mercados/wall-street-abre-en-verde-con-petroleras-estadounidenses-en-auge-chevron-exxon-y-conoco-se-disparan-l-wall-street-l-ultimas-noticia/,down
2026-01-05,Gestión (Perú),"Petroperú se “dividirá”: lo que pasaría con su edificio, la refinería de Talara y más",neg,-0.547274530865252,-0.3079995113341613,https://gestion.pe/economia/petroperu-se-dividira-en-bloques-lo-que-pasaria-con-su-edificio-y-la-refineria-de-talara-segun-proinversion-noticia/,down
2026-01-05,El Comercio (Perú),"Daniela Ibáñez: “[El principal riesgo] es el populismo económico, que esta vez es propio de la izquierda y de la derecha”",neg,-0.5432211197912693,-0.311365175909984,https://elcomercio.pe/politica/elecciones-2026-daniela-ibanez-el-principal-riesgo-es-el-populismo-que-esta-vez-es-propio-de-la-izquierda-y-de-la-derecha-tlc-nota-noticia/,down
2026-01-05,El Comercio (Perú),Así fue la operación para capturar y sacar a Maduro de Venezuela en la que se usaron 150 aeronaves,neg,-0.5129259116947651,-0.2844380157637527,https://elcomercio.pe/mundo/venezuela/nicolas-maduro-como-fue-fue-la-operacion-de-la-fuerzas-delta-de-estados-unidos-para-capturar-al-presidente-de-venezuela-y-sacarlo-del-pais-donald-trump-noticia/,down
2026-01-05,América Economía,Banco Central de Brasil teme que la guerra arancelaria impacte en la estabilidad financiera del país,neg,-0.47222399339079857,-0.23786387815014343,http://www.americaeconomia.com/economia-y-mercados/banco-central-de-brasil-teme-que-la-guerra-arancelaria-impacte-en-la,down
2026-01-05,El Comercio (Perú),‘Nicolasito’ y los hermanos Gavidia: Estos son los herederos de Nicolás Maduro y sus polémicos roles en Venezuela,neg,-0.466726578772068,-0.2331568857818127,https://elcomercio.pe/mag/usa/local-us/nicolasito-y-los-hermanos-gavidia-estos-son-los-herederos-de-nicolas-maduro-y-sus-polemicos-roles-en-venezuela-nnda-nnrt-noticia/,down
2026-01-05,El Comercio (Perú),Enviar dinero desde EE. UU. ahora es más caro: el nuevo impuesto a las remesas y cómo evitarlo,neu,-0.4520426271483302,-0.23527865125122643,https://elcomercio.pe/mag/usa/local-us/enviar-dinero-desde-ee-uu-ahora-es-mas-caro-el-nuevo-impuesto-a-las-remesas-y-como-evitarlo-nnda-nnrt-noticia/,down
2026-01-05,Gestión (Perú),"El no tan feliz año nuevo de Perú, según The Economist",neg,-0.4359477683901787,-0.21088545227026256,https://gestion.pe/g-de-gestion/el-no-tan-feliz-ano-nuevo-de-peru-segun-the-economist-noticia/,down
2026-01-05,Gestión (Perú),"▷ EE.UU. ataca Venezuela EN VIVO, Cayó Nicolás Maduro HOY — Últimas noticias de la captura tras bombardeos en Caracas",neg,-0.4049741178750992,-0.19266588110763427,https://gestion.pe/mix/usa/eeuu-bombardea-venezuela-en-vivo-hoy-3-de-enero-2026-ultima-hora-sobre-las-explosiones-en-caracas-en-directo-donald-trump-nicolas-maduro-nnda-nnrt-noticia/,down
2026-01-05,El Comercio (Perú),Los cargos contra Nicolás Maduro en Nueva York: ¿de qué se le acusa y cuántos años de prisión podría enfrentar?,neu,-0.3943748064339161,-0.2144020638313875,https://elcomercio.pe/mundo/venezuela/los-cargos-contra-nicolas-maduro-en-nueva-york-de-que-se-le-acusa-y-cuantos-anos-de-prision-podria-enfrentar-noticia/,down
2026-01-05,El Comercio (Perú),Nintendo le gana a empresa peruana por peluche de Pokémon: negocio será multado con S/202.000,neu,-0.3462311141192913,-0.19124692102549146,https://elcomercio.pe/economia/peru/nintendo-le-gana-a-empresa-peruana-por-peluche-de-pokemon-negocio-sera-multado-con-s202000-l-pokemon-l-ultimas-noticia/,down
2026-01-05,El Comercio (Perú),Informe enviado a PCM responsabiliza a Inca Rail del choque de trenes en Machu Picchu,neu,-0.34185734018683434,-0.19370471129449118,https://elcomercio.pe/peru/cusco/informe-enviado-a-pcm-responsabiliza-a-inca-rail-del-choque-de-trenes-en-machu-picchu-noticia/,down
2026-01-05,El Comercio (Perú),Bolsas asiáticas operan en alza tras ataque de Estados Unidos contra Venezuela,neu,-0.30688364058732986,-0.16640036713803097,https://elcomercio.pe/economia/mercados/bolsas-asiaticas-operan-en-alza-tras-ataque-de-estados-unidos-contra-venezuela-l-bolsas-asiaticas-l-ultimas-noticia/,down
2026-01-05,CNBC – Economy,'Appetizer economy': Food inflation is on restaurant table as diners go smaller with menu choices,neg,-0.3057749718427658,-0.15049207596038183,https://www.cnbc.com/2025/12/12/food-inflation-affordability-economy-consumer-spending.html,down
2026-01-05,Gestión (Perú),Trump confirma que Maduro fue “capturado y sacado” de Venezuela,neu,-0.30449914932250977,-0.15186477668795817,https://gestion.pe/mundo/internacional/trump-confirma-que-maduro-fue-capturado-y-sacado-de-venezuela-noticia/,down
2026-01-05,Gestión (Perú),Retiro del medidor de agua: en qué casos procede y qué exige la norma,neu,-0.3041347302496433,-0.19871536170077753,https://gestion.pe/peru/retiro-del-medidor-de-agua-en-que-casos-procede-y-que-exige-la-norma-noticia/,down
2026-01-05,Gestión (Perú),Presidente de Panamá da por superada la crisis con EE.UU. por el canal,neu,-0.2959649823606014,-0.17432476428895893,https://gestion.pe/mundo/internacional/presidente-de-panama-da-por-superada-la-crisis-con-eeuu-por-el-canal-noticia/,down
2026-01-05,El Comercio (Perú),Bonos de Venezuela suben más del 20% impulsados por la captura de Nicolás Maduro,neu,-0.2915547266602516,-0.1566341397490012,https://elcomercio.pe/economia/bonos-de-venezuela-suben-mas-del-20-impulsados-por-la-captura-de-nicolas-maduro-l-ultimas-noticia/,down
2026-01-05,Gestión (Perú),FBI frustra presunto ataque terrorista asociado al Estado Islámico en Carolina del Norte,neu,-0.2903578355908394,-0.16422084727742403,https://gestion.pe/mundo/internacional/fbi-frustra-presunto-ataque-terrorista-asociado-al-estado-islamico-en-carolina-del-norte-noticia/,down
2026-01-05,El Comercio (Perú),"Terrorismo biológico y dilemas éticos: así es “El Incidente Darwin”, el nuevo anime que llega a Amazon Prime Video",neu,-0.2595374584197998,-0.14723871517736598,https://elcomercio.pe/mag/fama/que-ver/el-incidente-darwin-de-que-trata-y-fecha-de-estreno-guia-completa-del-anime-de-amazon-prime-video-the-darwin-incident-nnda-nnlt-noticia/,down
2026-01-05,Gestión (Perú),Apostar a que Jesús no volvería en 2025 fue más rentable que los bonos del Tesoro,neu,-0.243663027882576,-0.10921285226236543,https://gestion.pe/mundo/internacional/apostar-a-que-jesus-no-volveria-en-2025-fue-mas-rentable-que-los-bonos-del-tesoro-noticia/,down
2026-01-05,El Comercio (Perú),¿Por qué Fluminense rechazó la primera oferta del Bologna por Freytes y por qué Alianza tendrá un ingreso millonario si se da el fichaje?,neu,-0.2394762672483921,-0.16713579614034102,https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-por-que-fluminense-rechazo-la-primera-oferta-del-bologna-por-juan-pablo-freytes-y-por-que-alianza-tendra-un-ingreso-millonario-si-se-da-el-fichaje-tlcnota-noticia/,down
2026-01-05,El Comercio (Perú),¿Adiós al ‘smartphone’? La promesa del dispositivo IA que lo reemplazará y hará todo por nosotros,neu,-0.2109621912240982,-0.10893421942397286,https://elcomercio.pe/tecnologia/gadgets/adios-al-smartphone-la-promesa-del-dispositivo-ia-que-lo-reemplazara-y-hara-todo-por-nosotros-noticia/,down
2026-01-05,El Comercio (Perú),"La UIT sube a S/ 5.500 este 2026: ¿Cómo impactará en nuestros impuestos, multas y en los retiros de las AFP?",neu,-0.19362646341323853,-0.13150140978338953,https://elcomercio.pe/economia/peru/uit-2026-sube-a-s-5500-como-impactara-el-nuevo-valor-en-impuestos-multas-y-retiros-de-las-afp-mef-noticia/,down
2026-01-05,El Comercio (Perú),Las elecciones legislativas: el verdadero reto de Donald Trump para el 2026,neu,-0.18423659354448318,-0.1263302414127776,https://elcomercio.pe/mundo/eeuu/las-elecciones-legislativas-el-verdadero-reto-de-donald-trump-para-el-2026-noticia/,down
2026-01-05,El Comercio (Perú),"EE.UU., Venezuela y el petróleo",neu,-0.18323921412229538,-0.12984274729625334,https://elcomercio.pe/economia/maduro-eeuu-venezuela-y-el-petroleo-noticia/,down
2026-01-05,El Comercio (Perú),La primera impresión que dejó Antoni y el “los entrenamientos están muy exigentes” de Ramos: Lo que no se vio del día 2 de Alianza en la Videna,neu,-0.17601177468895912,-0.12829291852279123,https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-la-primera-impresion-que-dejo-mateo-antoni-y-el-los-entrenamientos-estan-muy-exigentes-de-luis-ramos-lo-que-no-se-vio-del-dia-2-de-alianza-en-la-videna-tlcnota-noticia/,down
2026-01-05,El Comercio (Perú),¿El precio del dólar continuará a la baja este 2026? Esto señalan los expertos,neu,-0.16888900101184845,-0.12176070773404035,https://elcomercio.pe/economia/peru/continuara-la-ola-bajista-del-dolar-este-2026-esto-senalan-los-expertos-bbva-renta4-sab-precio-del-dolar-hoy-noticia/,down
2026-01-05,El Comercio (Perú),¿Cómo se movió el precio del petróleo y del oro tras la captura de Nicolás Maduro?,neu,-0.16883430629968643,-0.11863206109717606,https://elcomercio.pe/economia/mercados/como-se-movio-el-precio-del-petroleo-y-del-oro-tras-la-captura-de-nicolas-maduro-l-ultimas-noticia/,down
2026-01-05,El Comercio (Perú),"Tras la caída de Maduro, Estados Unidos define su jugada: ¿Delcy Rodríguez al poder o transición en Venezuela?",neu,-0.1431218832731247,-0.10053105850117205,https://elcomercio.pe/mundo/venezuela/delcy-rodriguez-o-gobierno-de-transicion-a-que-apunta-estados-unidos-en-venezuela-tras-el-derrocamiento-de-nicolas-maduro-donald-trump-tlcnota-noticia/,neutral
2026-01-05,Gestión (Perú),Drawback sufrirá cambio: el ajuste que aprobó Sunat para exportadores,neu,-0.1257917582988739,-0.10034017773169523,https://gestion.pe/economia/drawback-sufrira-cambio-el-ajuste-que-aprobo-sunat-para-exportadores-noticia/,neutral
2026-01-05,Gestión (Perú),Francia endurece las condiciones para personas que buscan la residencia: ¿qué se exigirá?,neu,-0.12281602993607521,-0.09560556901130157,https://gestion.pe/mundo/francia-endurece-las-condiciones-para-personas-que-buscan-la-residencia-que-se-exigira-noticia/,neutral
2026-01-05,El Comercio (Perú),Así vas a votar. Una crónica de Fernando Vivas sobre las dificultades del elector peruano para el 2026,neu,-0.11266098916530609,-0.08188224471573946,https://elcomercio.pe/politica/elecciones/elecciones-2026-asi-vas-a-votar-una-cronica-de-fernando-vivas-sobre-las-dificultades-del-elector-peruano-para-el-2026-noticia/,neutral
2026-01-05,El Comercio (Perú),"Temblor en México hoy, 05 de enero 2026: hora exacta, magnitud, cuándo y dónde fue el epicentro del último sismo",neu,-0.11099639534950256,-0.07646533668799549,https://elcomercio.pe/mag/respuestas/mx/temblor-en-mexico-en-vivo-hoy-05-de-enero-2026-hora-exacta-magnitud-cuando-y-donde-fue-el-epicentro-ultimo-sismo-servicio-sismologico-cdmx-nnda-nnrt-noticia/,neutral
2026-01-05,El Comercio (Perú),"El abogado de Maduro es Barry Pollack, que asistió a Assange en el caso ‘Wikileaks’",neu,-0.1029493510723114,-0.07524201628166693,https://elcomercio.pe/mundo/eeuu/el-abogado-de-nicolas-maduro-es-barry-pollack-que-asistio-a-assange-en-el-caso-wikileaks-venezuela-estados-unidos-donald-trump-ultimas-noticia/,neutral
2026-01-05,Gestión (Perú),"Temblor en México hoy, 02 de enero 2026: hora exacta, magnitud y dónde fue el epicentro del último sismo",neu,-0.09498670697212219,-0.06704761316820296,https://gestion.pe/mix/respuestas/temblor-en-mexico-hoy-02-de-enero-2026-hora-exacta-magnitud-y-donde-fue-el-epicentro-del-ultimo-sismo-servicio-sismologico-nacional-cdmx-nnda-nnrt-noticia/,neutral
2026-01-05,Gestión (Perú),"Temblor en México hoy, 03 de enero 2026: hora exacta, magnitud y dónde fue el epicentro del último sismo",neu,-0.09492004662752151,-0.06697646404886326,https://gestion.pe/mix/respuestas/temblor-en-mexico-en-vivo-hoy-03-de-enero-2026-hora-exacta-magnitud-y-donde-fue-el-epicentro-ultimo-sismo-servicio-sismologico-nacional-cdmx-nnda-nnrt-noticia/,neutral
2026-01-05,El Comercio (Perú),"Temblor en México HOY, lunes 5 de enero: hora exacta, epicentro y magnitud de los últimos sismos vía el SSN",neu,-0.0887339636683464,-0.0665756058719964,https://elcomercio.pe/respuestas/mexico/temblor-en-mexico-hoy-en-vivo-y-ultimos-sismos-del-5-y-6-de-enero-de-2026-cual-es-el-epicentro-magnitud-y-hora-servicio-sismologico-nacional-mexico-san-marcos-cdmx-mx-lbposting-noticia/,neutral
2026-01-05,El Comercio (Perú),"Sedapal: Recibos de agua en Lima y Callao sufrirían alza este 2026, conoce cuáles serán los nuevos montos",neu,-0.08433066308498383,-0.06897313468324118,https://elcomercio.pe/economia/peru/recibos-de-agua-en-lima-y-callao-sufririan-alza-este-2026-conoce-cuales-seran-los-nuevos-montos-l-ultimas-noticia/,neutral
2026-01-05,El Comercio (Perú),Las frases de Nicolás Maduro frente a la justicia de EE.UU.: “sigo siendo presidente”,neu,-0.0802295058965683,-0.050641305317783214,https://elcomercio.pe/mag/usa/local-us/nicolas-maduro-frases-ante-la-justicia-de-estados-unidos-nnda-nnrt-noticia/,neutral
2026-01-05,El Comercio (Perú),Regiones dejaron de gastar más de S/ 1.200 millones en 2025 en proyectos de inversión: ¿qué regiones son y cuáles sí ejecutaron su 100%?,neu,-0.05927182734012604,-0.04288772881513747,https://elcomercio.pe/economia/regiones-dejaron-de-gastar-mas-de-s-1200-millones-en-2025-en-proyectos-de-inversion-que-regiones-son-y-cuales-si-ejecutaron-su-100-ranking-presupuestal-la-libertad-arequipa-junin-noticia/,neutral
2026-01-05,El Comercio (Perú),Retiro de AFP: ¿qué efectos podría tener el incremento de la UIT en las solicitudes que se realicen este 2026?,neu,-0.04829147458076477,-0.041053358782386695,https://elcomercio.pe/economia/retiro-afp-el-efecto-que-tendria-el-incremento-de-la-uit-2026-en-las-solicitudes-del-proximo-ano-noticia/,neutral
2026-01-05,El Comercio (Perú),¡Sorprendente! Héctor Fértoli no se guarda nada y se refirió a la llegada de Federico Girotti a Alianza Lima: “Viene a...”,neu,-0.045077934861183167,-0.03299882134129284,https://elcomercio.pe/respuestas/deportes/sorprendente-hector-fertoli-no-se-guarda-nada-y-se-refirio-a-la-llegada-de-federico-girotti-a-alianza-lima-viene-a-tdpe-noticia/,neutral
2026-01-05,América Economía,Cámara de Minería de Ecuador responde a la ministra de Energía sobre la aplicación de la tasa minera,neu,-0.03740309178829193,-0.030197646242198672,http://www.americaeconomia.com/negocios-e-industrias/camara-de-mineria-de-ecuador-responde-la-ministra-de-energia-sobre-la,neutral
2026-01-05,Gestión (Perú),"Temblor en EE.UU. EN VIVO hoy, 03 de enero 2026: hora exacta, magnitud y dónde fue el epicentro del último sismo",neu,-0.03421511501073837,-0.02800420633560785,https://gestion.pe/mix/usa/temblor-en-eeuu-en-vivo-hoy-03-de-enero-2026-hora-exacta-magnitud-y-donde-fue-el-epicentro-del-ultimo-sismo-usgs-california-usa-nnda-nnrt-noticia/,neutral
2026-01-05,El Comercio (Perú),"Precio del Dólar en México hoy, lunes 05 enero de 2026: a cuánto abrió el USD en MXN (Pesos mexicanos)",neu,-0.027320295572280884,-0.022291616736021425,https://elcomercio.pe/mag/respuestas/mx/precio-del-dolar-en-mexico-hoy-05-enero-2026-cuanto-esta-el-usd-en-mxn-nnda-nnrt-noticia/,neutral
2026-01-05,Gestión (Perú),Mercados e indicadores – Hoy viernes 2 de enero,neu,-0.02708069235086441,-0.021736630175809957,https://gestion.pe/economia/mercados/mercados-e-indicadores-viernes-2-de-enero-de-2026-noticia/,neutral
2026-01-05,El Comercio (Perú),"Precio del dólar hoy, lunes 5 de enero: cierre del tipo de cambio en el Perú",neu,-0.024692170321941376,-0.020846886377118512,https://elcomercio.pe/economia/mercados/precio-del-dolar-hoy-en-peru-a-cuanto-esta-el-dolar-este-lunes-5-de-enero-de-2026-tipo-de-cambio-segun-bcrp-tasa-cotizacion-compra-y-venta-segun-bcrp-dolares-a-soles-sbs-ocona-lbposting-noticia/,neutral
2026-01-05,El Comercio (Perú),Panamericana Sur: El Comercio empieza a denunciar a los invasores de las bermas ante la Sutran,neu,-0.017825089395046234,-0.013880329009206882,https://elcomercio.pe/lima/panamericana-sur-el-comercio-empieza-a-denunciar-a-los-invasores-de-las-bermas-ante-la-sutran-berma-de-la-panamericana-sur-sutran-bermas-auxiliares-mapfre-noticia/,neutral
2026-01-05,El Comercio (Perú),Reciclaje ‘castillista’: Mas de 20 exministros del regimen de Pedro Castillo postulan en las elecciones 2026,neu,-0.01760513335466385,-0.014785882316233234,https://elcomercio.pe/politica/partidos/reciclaje-castillista-mas-de-20-exministros-del-regimen-de-pedro-castillo-postulan-en-las-elecciones-2026-noticia/,neutral
2026-01-05,Gestión (Perú),"¿Qué pasó en GESTIÓN un día como hoy, 2 de enero?",neu,-0.013766653835773468,-0.010948162840141773,https://gestion.pe/tendencias/que-paso-en-gestion-un-dia-como-hoy-2-de-enero-2026-noticia/,neutral
2026-01-05,El Comercio (Perú),"Maduro y su esposa, Cilia Flores, se declaran no culpables de todos los cargos en un tribunal de Nueva York",neu,-0.013084709644317627,-0.00975119562909299,https://elcomercio.pe/mundo/venezuela/nicolas-maduro-y-su-esposa-cilia-flores-se-declaran-no-culpables-de-todos-los-cargos-en-un-tribunal-de-nueva-york-estados-unidos-donald-trump-ultimas-noticia/,neutral
2026-01-05,Gestión (Perú),Cambios en Gestión: Víctor Melgarejo asume dirección periodística interina del medio,neu,-0.010849080979824066,-0.009186704629768006,https://gestion.pe/economia/empresas/cambios-en-la-direccion-periodistica-noticia/,neutral
