news_id,sentiment_model,sentiment_label,p_pos,p_neu,p_neg
663ab96d-9a9c-481b-87b7-cfb6cf0aadca,pysentimiento/robertuito-sentiment-analysis,neu,0.0927528589963913,0.8522621393203735,0.05498500540852547
83e0254d-56a4-486a-8fe1-4844e2e31f9b,pysentimiento/robertuito-sentiment-analysis,neu,0.05751517787575722,0.5890046954154968,0.35348016023635864
f09f8c6e-8eed-4526-a902-3fe8e0923b80,pysentimiento/robertuito-sentiment-analysis,pos,0.5667805075645447,0.40194323658943176,0.031276214867830276
5f4b9160-039d-4042-924e-938b0fab9c94,pysentimiento/robertuito-sentiment-analysis,neu,0.18572749197483063,0.7529560327529907,0.06131646782159805
82f2da83-d986-42bb-bccf-34489b387f26,pysentimiento/robertuito-sentiment-analysis,neu,0.35016682744026184,0.6071653962135315,0.04266776144504547
e4c58c4e-e4ef-484c-bf1e-1463a7d131c5,pysentimiento/robertuito-sentiment-analysis,neu,0.09957507252693176,0.7058631181716919,0.19456177949905396
bf3de73d-c797-476b-a807-f8cf61c4e5ff,pysentimiento/robertuito-sentiment-analysis,neg,0.011249136179685593,0.3602464497089386,0.6285044550895691
e9b44580-319b-4fa3-bb5b-5e2d6ed9a755,pysentimiento/robertuito-sentiment-analysis,neg,0.009062465280294418,0.24256682395935059,0.7483707070350647
d934073c-cbc0-4d1b-bb44-97172fbd5b47,pysentimiento/robertuito-sentiment-analysis,neu,0.1540621966123581,0.4482126533985138,0.3977252244949341
1a953474-1b40-4214-a7af-5be5fc24139b,pysentimiento/robertuito-sentiment-analysis,neg,0.02543867938220501,0.2790328860282898,0.6955284476280212
bb651eaf-90d4-4aba-8e36-023a55ac7d29,pysentimiento/robertuito-sentiment-analysis,neu,0.1691492795944214,0.7591496109962463,0.07170114666223526
8ae1a202-3626-4e58-966d-b64e71840ebe,pysentimiento/robertuito-sentiment-analysis,neu,0.2893848717212677,0.6530463695526123,0.05756876617670059
8af38872-48b5-4742-9e46-3aa9ace103b0,pysentimiento/robertuito-sentiment-analysis,neu,0.08512883633375168,0.8026615381240845,0.11220952868461609
a67d38f2-eb8f-409f-a2d5-c2e754ee751e,pysentimiento/robertuito-sentiment-analysis,neu,0.3249516785144806,0.5830122232437134,0.09203606098890305
4c4fe2c6-b277-498f-adda-d943f2f2d0e9,pysentimiento/robertuito-sentiment-analysis,pos,0.742446780204773,0.2320539653301239,0.025499261915683746
2b2863b9-3ecd-4d79-8c62-b144d8572e7c,pysentimiento/robertuito-sentiment-analysis,neu,0.19998477399349213,0.6414756774902344,0.15853950381278992
4df3b395-7a4c-458c-a353-7060b001dc0d,pysentimiento/robertuito-sentiment-analysis,neg,0.004222015384584665,0.07450949400663376,0.9212684631347656
782e3069-3de3-45bd-8d07-9d733f152176,pysentimiento/robertuito-sentiment-analysis,pos,0.5908810496330261,0.37087342143058777,0.038245514035224915
415a6660-6b54-4bd3-b600-9eba11cdae67,pysentimiento/robertuito-sentiment-analysis,neg,0.028116054832935333,0.36152735352516174,0.6103565692901611
8b5f4077-2349-4b07-b431-950c31ada353,pysentimiento/robertuito-sentiment-analysis,neg,0.005278223659843206,0.06375935673713684,0.9309625029563904
03e42c6e-d28f-4724-addb-1554ef03e5ab,pysentimiento/robertuito-sentiment-analysis,neg,0.008750943467020988,0.10064291208982468,0.890606164932251
8486afd1-14d5-41e0-aaa4-5578da20e264,pysentimiento/robertuito-sentiment-analysis,neg,0.04779241234064102,0.4684673249721527,0.4837401807308197
75b4dccd-5e07-47ed-9a2b-2eef7d5831fb,pysentimiento/robertuito-sentiment-analysis,neg,0.015156371518969536,0.2549392580986023,0.7299044132232666
684740b2-6207-44a8-8577-9b80838de34f,pysentimiento/robertuito-sentiment-analysis,neu,0.39737939834594727,0.5466646552085876,0.055955931544303894
96b937a3-d949-404d-89cc-5b3564affd0e,pysentimiento/robertuito-sentiment-analysis,pos,0.5397828221321106,0.43663278222084045,0.02358444593846798
733731c1-b87f-4260-8f86-bf431b68b116,pysentimiento/robertuito-sentiment-analysis,neu,0.23330289125442505,0.711934506893158,0.05476263910531998
e18bd49b-d83a-4662-a650-1a01f483a64b,pysentimiento/robertuito-sentiment-analysis,neg,0.0354682095348835,0.36045190691947937,0.6040799617767334
f0250bbd-0360-40bc-97c5-4445e2a99d33,pysentimiento/robertuito-sentiment-analysis,pos,0.8144667148590088,0.17844554781913757,0.007087744772434235
92017752-74cb-4494-a70f-86f9ccf04f33,pysentimiento/robertuito-sentiment-analysis,pos,0.7623906135559082,0.22576181590557098,0.011847620829939842
20f8c900-9358-444b-8722-01999f56f190,pysentimiento/robertuito-sentiment-analysis,pos,0.7328890562057495,0.2603743076324463,0.006736626848578453
0a79c8f1-be1f-42e5-965f-e0512d29270e,pysentimiento/robertuito-sentiment-analysis,pos,0.8095099329948425,0.18271404504776,0.007776024751365185
fadb7843-055c-4d64-8615-e04c1ba379f6,pysentimiento/robertuito-sentiment-analysis,pos,0.8241996765136719,0.16954390704631805,0.006256429944187403
419cace2-c7d5-4937-9af7-a01436d9c94c,pysentimiento/robertuito-sentiment-analysis,neu,0.11462904512882233,0.8218317031860352,0.06353917717933655
fc21bbd3-e603-4f60-b2a2-4d0246cd4892,pysentimiento/robertuito-sentiment-analysis,neu,0.08608393371105194,0.8861514925956726,0.027764547616243362
08c0f17a-70c7-4db4-ad99-8367b1bf091f,pysentimiento/robertuito-sentiment-analysis,neu,0.08560391515493393,0.5372375249862671,0.37715864181518555
39995e7d-bf29-4bf7-84d2-78e2a183dc9d,pysentimiento/robertuito-sentiment-analysis,neu,0.10173939168453217,0.7786961793899536,0.1195644810795784
90fc2a4e-0252-4ef1-972f-265950ebc2c7,pysentimiento/robertuito-sentiment-analysis,neu,0.10005216300487518,0.6888992786407471,0.21104855835437775
4c260a06-73d3-45d5-a3dc-215c5893b31e,pysentimiento/robertuito-sentiment-analysis,neu,0.07837174832820892,0.8159361481666565,0.10569204390048981
1e3f3119-ab3e-4cf4-bd97-76f0cea31996,pysentimiento/robertuito-sentiment-analysis,neg,0.032831184566020966,0.4676109850406647,0.499557763338089
37b4269f-4715-408d-ba19-e055e5c1b850,pysentimiento/robertuito-sentiment-analysis,neg,0.007969371974468231,0.08002390712499619,0.9120067358016968
e648f2c1-a746-4761-b237-f04fbb46dacd,pysentimiento/robertuito-sentiment-analysis,neu,0.24657844007015228,0.6035246849060059,0.14989690482616425
8881ba09-a14a-46e3-9e21-3265dbe1eb8d,pysentimiento/robertuito-sentiment-analysis,neu,0.1070190817117691,0.7959078550338745,0.09707304835319519
dbca7674-0e22-4274-911d-880cfe40a701,pysentimiento/robertuito-sentiment-analysis,neu,0.4310939908027649,0.5040687322616577,0.06483728438615799
b259e06d-6b56-47f4-afcd-98499ea401ed,pysentimiento/robertuito-sentiment-analysis,neu,0.05408193916082382,0.70859694480896,0.2373211532831192
3d4bf3d7-0bcc-471f-ba31-908efea15ec0,pysentimiento/robertuito-sentiment-analysis,pos,0.7398698925971985,0.22205202281475067,0.03807809576392174
cc77e9fe-58c5-408f-a3fa-ceb62f33746d,pysentimiento/robertuito-sentiment-analysis,neu,0.1931062489748001,0.6255182027816772,0.18137559294700623
39154312-4eb0-4411-8c57-085b50e408d6,pysentimiento/robertuito-sentiment-analysis,neu,0.03098733350634575,0.5436505079269409,0.42536213994026184
331c0663-b950-4f94-af7e-a9295b266669,pysentimiento/robertuito-sentiment-analysis,neu,0.40520668029785156,0.5292864441871643,0.06550686806440353
cd605f9d-c3a6-4a35-8dd5-4ec17a46f152,pysentimiento/robertuito-sentiment-analysis,neu,0.3748258948326111,0.5631173849105835,0.062056735157966614
a4689237-b0cc-4eb5-8be3-7e42ced60ec6,pysentimiento/robertuito-sentiment-analysis,pos,0.47413697838783264,0.4494980275630951,0.07636500895023346
4893e045-f7b1-434a-8a0e-b64f61844972,pysentimiento/robertuito-sentiment-analysis,neu,0.15405547618865967,0.7773035168647766,0.0686410591006279
3b2adcc3-4d92-49d6-9822-ead602f21b5e,pysentimiento/robertuito-sentiment-analysis,neu,0.2391577512025833,0.6477553248405457,0.11308693885803223
d2e48636-6f42-49cc-b799-81fb70cf86fa,pysentimiento/robertuito-sentiment-analysis,neg,0.04161424562335014,0.40384557843208313,0.5545401573181152
b333a303-5104-4ebe-bb90-5d8b40ccebb7,pysentimiento/robertuito-sentiment-analysis,neu,0.06551835685968399,0.8442711234092712,0.09021052718162537
33f1a3b3-f7c1-4028-94df-7c85925cfa87,pysentimiento/robertuito-sentiment-analysis,neu,0.0642559602856636,0.7026537656784058,0.23309026658535004
6d894d0e-33a4-47ee-862c-a254d5c48001,pysentimiento/robertuito-sentiment-analysis,neg,0.037183258682489395,0.3775424361228943,0.585274338722229
95dac16a-f0d3-4d73-9ca9-f20f40b364b7,pysentimiento/robertuito-sentiment-analysis,neu,0.0754450187087059,0.542226254940033,0.38232865929603577
0bb198c5-3911-4ce1-aabb-668a52aa2532,pysentimiento/robertuito-sentiment-analysis,neu,0.07723119854927063,0.7024157047271729,0.22035308182239532
57d640bf-a08e-4478-a8f0-cc5e498cc7b1,pysentimiento/robertuito-sentiment-analysis,neg,0.003012391971424222,0.027672620490193367,0.9693149924278259
0bfe40ec-d906-4373-bf1e-c88ad9ea5f46,pysentimiento/robertuito-sentiment-analysis,neu,0.04575911536812782,0.5666244029998779,0.38761645555496216
77dc40f1-df21-46b3-b069-d909295404a3,pysentimiento/robertuito-sentiment-analysis,neu,0.08657529950141907,0.5673120021820068,0.34611275792121887
56883977-3721-4138-a4c4-4daf673e4408,pysentimiento/robertuito-sentiment-analysis,neg,0.029961999505758286,0.3968549072742462,0.5731831192970276
c3b3135c-d6b5-4f40-887e-876c80fc8a92,pysentimiento/robertuito-sentiment-analysis,pos,0.8311594724655151,0.15423676371574402,0.01460378896445036
3bb4e95a-e5de-48eb-a5f9-2751ad2bf5be,pysentimiento/robertuito-sentiment-analysis,neg,0.027838535606861115,0.24875210225582123,0.7234093546867371
5f5e96be-4a3c-4adb-8510-384d86ace4fc,pysentimiento/robertuito-sentiment-analysis,neu,0.19862927496433258,0.7465866208076477,0.054784078150987625
3721568b-4ecc-4fda-b286-a672dd95b535,pysentimiento/robertuito-sentiment-analysis,neu,0.10857558250427246,0.7235769629478455,0.1678474098443985
6f68ef43-a686-4923-928a-e6324c18ba10,pysentimiento/robertuito-sentiment-analysis,pos,0.640912652015686,0.3337990939617157,0.025288257747888565
a1560d69-fc83-499c-a310-f325f6523892,pysentimiento/robertuito-sentiment-analysis,neg,0.020624369382858276,0.2768867015838623,0.7024889588356018
d23c9a9f-14dd-46aa-8a97-f82bd8a071bf,pysentimiento/robertuito-sentiment-analysis,neg,0.020784439519047737,0.17849180102348328,0.8007237911224365
1606e5a6-7577-40a8-acc8-3228bea11f01,pysentimiento/robertuito-sentiment-analysis,neu,0.05507996678352356,0.7209510803222656,0.223968967795372
99635a09-9280-4bd1-b06e-e6df06157580,pysentimiento/robertuito-sentiment-analysis,neu,0.14071570336818695,0.827879786491394,0.03140444681048393
3017690a-917b-4797-a69e-9758a03ed4e3,pysentimiento/robertuito-sentiment-analysis,neu,0.06503386050462723,0.6856957077980042,0.2492704540491104
9ac7d1e8-55cb-47d2-9c38-40d978ff383b,pysentimiento/robertuito-sentiment-analysis,neg,0.026116760447621346,0.34461742639541626,0.6292658448219299
f099dd49-6619-4996-a133-628f797fc10a,pysentimiento/robertuito-sentiment-analysis,neu,0.08309315145015717,0.730864405632019,0.18604250252246857
c89dbd3e-0325-4516-89b6-806ae627b87c,pysentimiento/robertuito-sentiment-analysis,neu,0.07126642018556595,0.8398619890213013,0.0888715535402298
73b8ed0b-9d80-4dd7-bb53-1481f49f4d5e,pysentimiento/robertuito-sentiment-analysis,pos,0.5368555188179016,0.43030139803886414,0.032843057066202164
f0aec9e8-2404-48b7-90f3-0bffa7de6bdf,pysentimiento/robertuito-sentiment-analysis,pos,0.8615618348121643,0.13221755623817444,0.006220632698386908
fb547d46-5fee-494d-88fd-b87be2fadab5,pysentimiento/robertuito-sentiment-analysis,neg,0.0174331646412611,0.21149961650371552,0.7710672616958618
b7525a0c-283d-44ab-8ff3-1a2ffec4afcc,pysentimiento/robertuito-sentiment-analysis,neu,0.11144134402275085,0.7320393323898315,0.15651927888393402
0612b8cf-6dff-4dcb-84e7-7763efdcad7f,pysentimiento/robertuito-sentiment-analysis,neg,0.019685426726937294,0.20081506669521332,0.7794994711875916
f4198a29-d43c-46c0-bb2a-4db7c1415d8c,pysentimiento/robertuito-sentiment-analysis,neg,0.015109925530850887,0.15771816670894623,0.8271719217300415
82653050-24b4-45b5-b0a5-079bf54ff4a0,pysentimiento/robertuito-sentiment-analysis,neu,0.04754997417330742,0.7288882732391357,0.22356174886226654
faa61fe8-bd60-40c6-b081-d57996f91edb,pysentimiento/robertuito-sentiment-analysis,neu,0.08026842772960663,0.7268021106719971,0.19292941689491272
e2373430-73b3-430a-8f27-29c6eb912863,pysentimiento/robertuito-sentiment-analysis,pos,0.8498828411102295,0.14267991483211517,0.007437217514961958
f0641f05-b6a6-49c1-84bb-9896cfc2faa3,pysentimiento/robertuito-sentiment-analysis,pos,0.5787476301193237,0.39700397849082947,0.024248361587524414
7a697988-4f4e-498a-959a-f76ee81bf63e,pysentimiento/robertuito-sentiment-analysis,neu,0.12083970010280609,0.7452359199523926,0.13392440974712372
3dcb652a-1083-4a52-ab9c-633eba243b6d,pysentimiento/robertuito-sentiment-analysis,neu,0.13633470237255096,0.5163684487342834,0.34729689359664917
b7d8723f-ad72-4d67-8ee7-0199c7836505,pysentimiento/robertuito-sentiment-analysis,neu,0.013739240355789661,0.5204789042472839,0.4657818675041199
09efc430-cee0-4283-9530-85c5d3c3cb0f,pysentimiento/robertuito-sentiment-analysis,neg,0.012086818926036358,0.30831414461135864,0.6795990467071533
990f4660-31bd-4b05-a0b2-cb7558731408,pysentimiento/robertuito-sentiment-analysis,neg,0.02943892776966095,0.3468931317329407,0.6236680150032043
b37daea8-5eb9-488d-8716-6c5627764180,pysentimiento/robertuito-sentiment-analysis,neg,0.04928981140255928,0.29432666301727295,0.6563835740089417
2db2030c-7395-485f-8edd-ca84522b55e7,pysentimiento/robertuito-sentiment-analysis,neu,0.08049137145280838,0.7502832412719727,0.16922533512115479
d885bdcf-4aa7-47ed-88d6-88e3eda2763e,pysentimiento/robertuito-sentiment-analysis,neu,0.031300779432058334,0.6979221701622009,0.27077704668045044
cb766397-f183-4eae-a8c7-413e9c42e840,pysentimiento/robertuito-sentiment-analysis,neu,0.16055692732334137,0.7448409199714661,0.09460211545228958
9506405e-c91a-496f-ba87-41d014897e1a,pysentimiento/robertuito-sentiment-analysis,neu,0.1834370642900467,0.7965961694717407,0.019966764375567436
5395bec6-5dfc-4d52-9e58-efd57ffcf7a1,pysentimiento/robertuito-sentiment-analysis,neg,0.018921857699751854,0.21234215795993805,0.7687360048294067
d98212da-57a6-4027-aea9-9a3e5d8c2e94,pysentimiento/robertuito-sentiment-analysis,neu,0.11100798100233078,0.8200671672821045,0.06892485171556473
50803df9-4d24-4ba5-9b9c-3f26fd58f3a7,pysentimiento/robertuito-sentiment-analysis,neu,0.04889008402824402,0.8178891539573669,0.13322074711322784
fcf04c50-c7ff-49e2-a55b-aad74550115d,pysentimiento/robertuito-sentiment-analysis,neg,0.03148585930466652,0.4648042917251587,0.5037098526954651
e558cb3d-145f-4af0-a047-bbed499098f9,pysentimiento/robertuito-sentiment-analysis,neu,0.07762002944946289,0.8073569536209106,0.11502312123775482
27d85006-b210-4ade-a6f2-05626a641dfb,pysentimiento/robertuito-sentiment-analysis,neu,0.46385058760643005,0.48434141278266907,0.051807988435029984
6225226c-2974-4645-8e35-26d3bd164946,pysentimiento/robertuito-sentiment-analysis,neu,0.3653709590435028,0.5938999652862549,0.04072912782430649
5a78470d-f5ae-47a5-817c-f3289d10f47d,pysentimiento/robertuito-sentiment-analysis,neu,0.2050940990447998,0.6280929446220398,0.16681300103664398
391140cf-a63b-4450-a39d-74344d7176e7,pysentimiento/robertuito-sentiment-analysis,neu,0.26576709747314453,0.65669184923172,0.07754109054803848
f2c24d9a-1e5a-491d-b9f2-bccb57c429bd,pysentimiento/robertuito-sentiment-analysis,neu,0.1442825049161911,0.6312054991722107,0.2245120108127594
ea803b05-e10c-4830-983c-02f5fd59ae2a,pysentimiento/robertuito-sentiment-analysis,neu,0.05070056393742561,0.5523678064346313,0.3969316780567169
a59784f8-ae63-4784-9b6e-0b22a210a145,pysentimiento/robertuito-sentiment-analysis,neu,0.29304367303848267,0.652656078338623,0.05430026352405548
8d1d4793-dd33-4881-a6ae-340b82918bf4,pysentimiento/robertuito-sentiment-analysis,neu,0.26906660199165344,0.5948181748390198,0.1361151933670044
445dc247-cb37-485b-9c8d-656183deda5d,pysentimiento/robertuito-sentiment-analysis,neu,0.24569222331047058,0.696831226348877,0.05747657269239426
df83c8c8-8b8e-444b-92f4-9a06d428952f,pysentimiento/robertuito-sentiment-analysis,neu,0.22470097243785858,0.6615521907806396,0.11374682933092117
998410e4-a2f0-46be-a308-eaee8e15c658,pysentimiento/robertuito-sentiment-analysis,neu,0.050796203315258026,0.8501160740852356,0.0990876778960228
2617256b-0f0d-47f6-87af-972ae166f60d,pysentimiento/robertuito-sentiment-analysis,neg,0.01969962567090988,0.13927628099918365,0.8410241007804871
42432bb3-9e72-4a11-a785-b8834589044e,pysentimiento/robertuito-sentiment-analysis,pos,0.8287320137023926,0.15995198488235474,0.011315930634737015
208c0dd4-906f-42d6-92bb-822157d063f4,pysentimiento/robertuito-sentiment-analysis,pos,0.7803638577461243,0.20821037888526917,0.0114257438108325
1e8053e4-50e5-426f-8719-5a377fb001b7,pysentimiento/robertuito-sentiment-analysis,neu,0.06361174583435059,0.6791499853134155,0.2572382092475891
c1e35375-e5cd-4185-83f1-999622c96d5b,pysentimiento/robertuito-sentiment-analysis,neu,0.11109627038240433,0.8009786605834961,0.08792498707771301
7cff81ba-7ca1-411b-bae2-8831ecb10574,pysentimiento/robertuito-sentiment-analysis,neu,0.1056496724486351,0.8644319772720337,0.02991831675171852
7a5eb21b-350a-4a7e-8fe5-a2b50bd71536,pysentimiento/robertuito-sentiment-analysis,neg,0.004467926919460297,0.053888555616140366,0.9416435360908508
dd736325-d146-4c5d-b4b0-2761671535e2,pysentimiento/robertuito-sentiment-analysis,neu,0.2960182726383209,0.6337078809738159,0.07027381658554077
5c412136-847b-43df-a4d6-04cda79efa43,pysentimiento/robertuito-sentiment-analysis,neu,0.14868773519992828,0.7414871454238892,0.10982511937618256
5964558f-800c-4ffe-b7bc-081aa4c197e8,pysentimiento/robertuito-sentiment-analysis,neu,0.24513781070709229,0.6495832800865173,0.10527891665697098
81d1eee1-b0d5-4ebe-ab17-11eb24c040b1,pysentimiento/robertuito-sentiment-analysis,neg,0.028501925989985466,0.3096885681152344,0.6618095636367798
6c53a303-5543-470f-90f4-cc40fa6b2bc8,pysentimiento/robertuito-sentiment-analysis,pos,0.9049404859542847,0.0894274115562439,0.0056321159936487675
c466a4f5-1a18-4f7b-b3f5-7be1713582cf,pysentimiento/robertuito-sentiment-analysis,neu,0.11827963590621948,0.8532868027687073,0.02843356877565384
b57201dc-51f9-4fea-be06-58e39389d769,pysentimiento/robertuito-sentiment-analysis,neu,0.17565758526325226,0.7674654722213745,0.05687692016363144
a89f3ed6-13c3-4822-a17d-76e4db506d40,pysentimiento/robertuito-sentiment-analysis,neu,0.25872719287872314,0.7190144062042236,0.022258391603827477
524ca2b4-5fc3-469d-a4f1-5b55d82bf926,pysentimiento/robertuito-sentiment-analysis,neu,0.32220160961151123,0.6399635076522827,0.037834882736206055
89960558-5c4b-4e4b-acb3-dd3b4d527a80,pysentimiento/robertuito-sentiment-analysis,neu,0.16662012040615082,0.7915536761283875,0.04182620719075203
8c408fcc-e7ea-4f93-b188-ffdbb9ba99fa,pysentimiento/robertuito-sentiment-analysis,neu,0.2168116420507431,0.7656049132347107,0.017583439126610756
5202bc2c-bc85-4939-8ff8-0627e4b8a75d,pysentimiento/robertuito-sentiment-analysis,neu,0.40802842378616333,0.5450460314750671,0.04692554101347923
3e497c16-3466-428f-a6cd-13111c01439f,pysentimiento/robertuito-sentiment-analysis,neu,0.07523252069950104,0.6273393034934998,0.2974281311035156
69e9d3ce-d556-4402-8236-f1738456127c,pysentimiento/robertuito-sentiment-analysis,neu,0.07514477521181107,0.6899707913398743,0.23488441109657288
27773066-22b9-4f73-aa8d-b3f649cd0dd9,pysentimiento/robertuito-sentiment-analysis,neu,0.21945378184318542,0.69894939661026,0.08159683644771576
7e16a451-9779-4977-900c-f54f2f05ed9d,pysentimiento/robertuito-sentiment-analysis,neu,0.32654839754104614,0.575677752494812,0.09777385741472244
0da19d16-5098-4f4d-a068-260dd0c51d41,pysentimiento/robertuito-sentiment-analysis,neu,0.33813604712486267,0.6048945188522339,0.056969497352838516
b286b3a5-bc9c-4ed2-825e-efe674bb78c8,pysentimiento/robertuito-sentiment-analysis,neu,0.025628047063946724,0.5788847208023071,0.3954872488975525
6db7a9e7-1cc5-4b86-91f9-f57d75c9114a,pysentimiento/robertuito-sentiment-analysis,neu,0.25374865531921387,0.684964656829834,0.06128670647740364
